Date,A1,A2,A3,A4,A5,A6,A7,A8
1995-06-27,11.4487013,17.12533333,17.12533333,16.4015493,16.4015493,23.37964286,23.37964286,8.307413793
1995-06-28,11.4525974,17.13066667,17.13066667,16.40183099,16.40183099,23.38092857,23.38092857,8.307758621
1995-06-29,11.45649351,17.136,17.136,16.40211268,16.40211268,23.38221429,23.38221429,8.308103448
1995-06-30,11.46038961,17.14133333,17.14133333,16.40239437,16.40239437,23.3835,23.3835,8.308448276
1995-07-01,11.46428571,17.14666667,17.14666667,16.40267606,16.40267606,23.38478571,23.38478571,8.308793103
1995-07-02,11.46818182,17.152,17.152,16.40295775,16.40295775,23.38607143,23.38607143,8.309137931
1995-07-03,11.47207792,17.15733333,17.15733333,16.40323944,16.40323944,23.38735714,23.38735714,8.309482759
1995-07-04,11.47597403,17.16266667,17.16266667,16.40352113,16.40352113,23.38864286,23.38864286,8.309827586
1995-07-05,11.47987013,17.168,17.168,16.40380282,16.40380282,23.38992857,23.38992857,8.310172414
1995-07-06,11.48376623,17.17333333,17.17333333,16.40408451,16.40408451,23.39121429,23.39121429,8.310517241
1995-07-07,11.48766234,17.17866667,17.17866667,16.4043662,16.4043662,23.3925,23.3925,8.310862069
1995-07-08,11.49155844,17.184,17.184,16.40464789,16.40464789,23.39378571,23.39378571,8.311206897
1995-07-09,11.49545455,17.18933333,17.18933333,16.40492958,16.40492958,23.39507143,23.39507143,8.311551724
1995-07-10,11.49935065,17.19466667,17.19466667,16.40521127,16.40521127,23.39635714,23.39635714,8.311896552
1995-07-11,11.50324675,17.2,17.2,16.40549296,16.40549296,23.39764286,23.39764286,8.312241379
1995-07-12,11.50714286,17.20533333,17.20533333,16.40577465,16.40577465,23.39892857,23.39892857,8.312586207
1995-07-13,11.51103896,17.21066667,17.21066667,16.40605634,16.40605634,23.40021429,23.40021429,8.312931034
1995-07-14,11.51493506,17.216,17.216,16.40633803,16.40633803,23.4015,23.4015,8.313275862
1995-07-15,11.51883117,17.22133333,17.22133333,16.40661972,16.40661972,23.40278571,23.40278571,8.31362069
1995-07-16,11.52272727,17.22666667,17.22666667,16.40690141,16.40690141,23.40407143,23.40407143,8.313965517
1995-07-17,11.52662338,17.232,17.232,16.4071831,16.4071831,23.40535714,23.40535714,8.314310345
1995-07-18,11.53051948,17.23733333,17.23733333,16.40746479,16.40746479,23.40664286,23.40664286,8.314655172
1995-07-19,11.53441558,17.24073171,17.24073171,16.40774648,16.40774648,23.40792857,23.40792857,8.315
1995-07-20,11.53831169,17.24219512,17.24219512,16.40802817,16.40802817,23.40921429,23.40921429,8.315344828
1995-07-21,11.54220779,17.24365854,17.24365854,16.40830986,16.40830986,23.4105,23.4105,8.315689655
1995-07-22,11.5461039,17.24512195,17.24512195,16.40859155,16.40859155,23.41178571,23.41178571,8.316034483
1995-07-23,11.55,17.24658537,17.24658537,16.40887324,16.40887324,23.41307143,23.41307143,8.31637931
1995-07-24,11.5538961,17.24804878,17.24804878,16.40915493,16.40915493,23.41435714,23.41435714,8.316724138
1995-07-25,11.55779221,17.2495122,17.2495122,16.40943662,16.40943662,23.41564286,23.41564286,8.317068966
1995-07-26,11.56168831,17.25097561,17.25097561,16.40971831,16.40971831,23.41692857,23.41692857,8.317413793
1995-07-27,11.56558442,17.25243902,17.25243902,16.41,16.41,23.41821429,23.41821429,8.317758621
1995-07-28,11.56948052,17.25390244,17.25390244,16.41028169,16.41028169,23.4195,23.4195,8.318103448
1995-07-29,11.57337662,17.25536585,17.25536585,16.41056338,16.41056338,23.42078571,23.42078571,8.318448276
1995-07-30,11.57727273,17.25682927,17.25682927,16.41084507,16.41084507,23.42207143,23.42207143,8.318793103
1995-07-31,11.58116883,17.25829268,17.25829268,16.41112676,16.41112676,23.42335714,23.42335714,8.319137931
1995-08-01,11.58506494,17.2597561,17.2597561,16.41140845,16.41140845,23.42464286,23.42464286,8.319482759
1995-08-02,11.58896104,17.26121951,17.26121951,16.41169014,16.41169014,23.42592857,23.42592857,8.319827586
1995-08-03,11.59285714,17.26268293,17.26268293,16.41197183,16.41197183,23.42721429,23.42721429,8.320172414
1995-08-04,11.59675325,17.26414634,17.26414634,16.41225352,16.41225352,23.4285,23.4285,8.320517241
1995-08-05,11.60064935,17.26560976,17.26560976,16.41253521,16.41253521,23.42978571,23.42978571,8.320862069
1995-08-06,11.60454545,17.26707317,17.26707317,16.4128169,16.4128169,23.43107143,23.43107143,8.321206897
1995-08-07,11.60844156,17.26853659,17.26853659,16.41309859,16.41309859,23.43235714,23.43235714,8.321551724
1995-08-08,11.61233766,17.27,17.27,16.41338028,16.41338028,23.43364286,23.43364286,8.321896552
1995-08-09,11.61623377,17.27146341,17.27146341,16.41366197,16.41366197,23.43492857,23.43492857,8.322241379
1995-08-10,11.62012987,17.27292683,17.27292683,16.41394366,16.41394366,23.43621429,23.43621429,8.322586207
1995-08-11,11.62402597,17.27439024,17.27439024,16.41422535,16.41422535,23.4375,23.4375,8.322931034
1995-08-12,11.62792208,17.27585366,17.27585366,16.41450704,16.41450704,23.43878571,23.43878571,8.323275862
1995-08-13,11.63181818,17.27731707,17.27731707,16.41478873,16.41478873,23.44007143,23.44007143,8.32362069
1995-08-14,11.63571429,17.27878049,17.27878049,16.41507042,16.41507042,23.44135714,23.44135714,8.323965517
1995-08-15,11.63961039,17.2802439,17.2802439,16.41535211,16.41535211,23.44264286,23.44264286,8.324310345
1995-08-16,11.64350649,17.28170732,17.28170732,16.4156338,16.4156338,23.44392857,23.44392857,8.324655172
1995-08-17,11.6474026,17.28317073,17.28317073,16.41591549,16.41591549,23.44521429,23.44521429,8.325
1995-08-18,11.6512987,17.28463415,17.28463415,16.41619718,16.41619718,23.4465,23.4465,8.325344828
1995-08-19,11.65519481,17.28609756,17.28609756,16.41647887,16.41647887,23.44778571,23.44778571,8.325689655
1995-08-20,11.65909091,17.28756098,17.28756098,16.41676056,16.41676056,23.44907143,23.44907143,8.326034483
1995-08-21,11.66298701,17.28902439,17.28902439,16.41704225,16.41704225,23.45035714,23.45035714,8.32637931
1995-08-22,11.66688312,17.2904878,17.2904878,16.41732394,16.41732394,23.45164286,23.45164286,8.326724138
1995-08-23,11.67077922,17.29195122,17.29195122,16.41760563,16.41760563,23.45292857,23.45292857,8.327068966
1995-08-24,11.67467532,17.29341463,17.29341463,16.41788732,16.41788732,23.45421429,23.45421429,8.327413793
1995-08-25,11.67857143,17.29487805,17.29487805,16.41816901,16.41816901,23.4555,23.4555,8.327758621
1995-08-26,11.68246753,17.29634146,17.29634146,16.4184507,16.4184507,23.45678571,23.45678571,8.328103448
1995-08-27,11.68636364,17.29780488,17.29780488,16.41873239,16.41873239,23.45807143,23.45807143,8.328448276
1995-08-28,11.69025974,17.29926829,17.29926829,16.41901408,16.41901408,23.45935714,23.45935714,8.328793103
1995-08-29,11.69415584,17.30075,17.30075,16.41929577,16.41929577,23.46153465,23.46153465,8.329137931
1995-08-30,11.69805195,17.30225,17.30225,16.41957746,16.41957746,23.46460396,23.46460396,8.329482759
1995-08-31,11.69918831,17.30375,17.30375,16.41985915,16.41985915,23.46767327,23.46767327,8.329827586
1995-09-01,11.69756494,17.30525,17.30525,16.42006024,16.42006024,23.47074257,23.47074257,8.330035971
1995-09-02,11.69594156,17.30675,17.30675,16.42018072,16.42018072,23.47381188,23.47381188,8.330107914
1995-09-03,11.69431818,17.30825,17.30825,16.4203012,16.4203012,23.47688119,23.47688119,8.330179856
1995-09-04,11.69269481,17.30975,17.30975,16.42042169,16.42042169,23.4799505,23.4799505,8.330251799
1995-09-05,11.69107143,17.31125,17.31125,16.42054217,16.42054217,23.4830198,23.4830198,8.330323741
1995-09-06,11.68944805,17.31275,17.31275,16.42066265,16.42066265,23.48608911,23.48608911,8.330395683
1995-09-07,11.68782468,17.31425,17.31425,16.42078313,16.42078313,23.48915842,23.48915842,8.330467626
1995-09-08,11.6862013,17.31575,17.31575,16.42090361,16.42090361,23.49222772,23.49222772,8.330539568
1995-09-09,11.68457792,17.31725,17.31725,16.4210241,16.4210241,23.49529703,23.49529703,8.330611511
1995-09-10,11.68295455,17.31875,17.31875,16.42114458,16.42114458,23.49836634,23.49836634,8.330683453
1995-09-11,11.68133117,17.32025,17.32025,16.42126506,16.42126506,23.50143564,23.50143564,8.330755396
1995-09-12,11.67970779,17.32175,17.32175,16.42138554,16.42138554,23.50450495,23.50450495,8.330827338
1995-09-13,11.67808442,17.32325,17.32325,16.42150602,16.42150602,23.50757426,23.50757426,8.330899281
1995-09-14,11.67646104,17.32475,17.32475,16.42162651,16.42162651,23.51064356,23.51064356,8.330971223
1995-09-15,11.67483766,17.32625,17.32625,16.42174699,16.42174699,23.51371287,23.51371287,8.331043165
1995-09-16,11.67321429,17.32775,17.32775,16.42186747,16.42186747,23.51678218,23.51678218,8.331115108
1995-09-17,11.67159091,17.32925,17.32925,16.42198795,16.42198795,23.51985149,23.51985149,8.33118705
1995-09-18,11.66996753,17.33075,17.33075,16.42210843,16.42210843,23.52292079,23.52292079,8.331258993
1995-09-19,11.66834416,17.33225,17.33225,16.42222892,16.42222892,23.5259901,23.5259901,8.331330935
1995-09-20,11.66672078,17.33375,17.33375,16.4223494,16.4223494,23.52905941,23.52905941,8.331402878
1995-09-21,11.6650974,17.33525,17.33525,16.42246988,16.42246988,23.53212871,23.53212871,8.33147482
1995-09-22,11.66347403,17.33675,17.33675,16.42259036,16.42259036,23.53519802,23.53519802,8.331546763
1995-09-23,11.66185065,17.33825,17.33825,16.42271084,16.42271084,23.53826733,23.53826733,8.331618705
1995-09-24,11.66022727,17.33975,17.33975,16.42283133,16.42283133,23.54133663,23.54133663,8.331690647
1995-09-25,11.6586039,17.34125,17.34125,16.42295181,16.42295181,23.54440594,23.54440594,8.33176259
1995-09-26,11.65698052,17.34275,17.34275,16.42307229,16.42307229,23.54747525,23.54747525,8.331834532
1995-09-27,11.65535714,17.34425,17.34425,16.42319277,16.42319277,23.55054455,23.55054455,8.331906475
1995-09-28,11.65373377,17.34575,17.34575,16.42331325,16.42331325,23.55361386,23.55361386,8.331978417
1995-09-29,11.65211039,17.34725,17.34725,16.42343373,16.42343373,23.55668317,23.55668317,8.33205036
1995-09-30,11.65048701,17.34875,17.34875,16.42355422,16.42355422,23.55975248,23.55975248,8.332122302
1995-10-01,11.64886364,17.35025,17.35025,16.4236747,16.4236747,23.56282178,23.56282178,8.332194245
1995-10-02,11.64724026,17.35175,17.35175,16.42379518,16.42379518,23.56589109,23.56589109,8.332266187
1995-10-03,11.64561688,17.35325,17.35325,16.42391566,16.42391566,23.5689604,23.5689604,8.332338129
1995-10-04,11.64399351,17.35475,17.35475,16.42403614,16.42403614,23.5720297,23.5720297,8.332410072
1995-10-05,11.64237013,17.35625,17.35625,16.42415663,16.42415663,23.57509901,23.57509901,8.332482014
1995-10-06,11.64074675,17.35775,17.35775,16.42427711,16.42427711,23.57816832,23.57816832,8.332553957
1995-10-07,11.63912338,17.35925,17.35925,16.42439759,16.42439759,23.58123762,23.58123762,8.332625899
1995-10-08,11.6375,17.36075,17.36075,16.42451807,16.42451807,23.58430693,23.58430693,8.332697842
1995-10-09,11.63587662,17.36225,17.36225,16.42463855,16.42463855,23.58737624,23.58737624,8.332769784
1995-10-10,11.63425325,17.36375,17.36375,16.42475904,16.42475904,23.59044554,23.59044554,8.332841727
1995-10-11,11.63262987,17.36525,17.36525,16.42487952,16.42487952,23.59351485,23.59351485,8.332913669
1995-10-12,11.63100649,17.36675,17.36675,16.425,16.425,23.59658416,23.59658416,8.332985612
1995-10-13,11.62938312,17.36825,17.36825,16.42512048,16.42512048,23.59965347,23.59965347,8.333057554
1995-10-14,11.62775974,17.36975,17.36975,16.42524096,16.42524096,23.60272277,23.60272277,8.333129496
1995-10-15,11.62613636,17.37125,17.37125,16.42536145,16.42536145,23.60579208,23.60579208,8.333201439
1995-10-16,11.62451299,17.37275,17.37275,16.42548193,16.42548193,23.60886139,23.60886139,8.333273381
1995-10-17,11.62288961,17.37425,17.37425,16.42560241,16.42560241,23.61193069,23.61193069,8.333345324
1995-10-18,11.62126623,17.37575,17.37575,16.42572289,16.42572289,23.615,23.615,8.333417266
1995-10-19,11.61964286,17.37725,17.37725,16.42584337,16.42584337,23.61806931,23.61806931,8.333489209
1995-10-20,11.61801948,17.37875,17.37875,16.42596386,16.42596386,23.62113861,23.62113861,8.333561151
1995-10-21,11.6163961,17.38025,17.38025,16.42608434,16.42608434,23.62420792,23.62420792,8.333633094
1995-10-22,11.61477273,17.38175,17.38175,16.42620482,16.42620482,23.62727723,23.62727723,8.333705036
1995-10-23,11.61314935,17.38325,17.38325,16.4263253,16.4263253,23.63034653,23.63034653,8.333776978
1995-10-24,11.61152597,17.38475,17.38475,16.42644578,16.42644578,23.63341584,23.63341584,8.333848921
1995-10-25,11.6099026,17.38625,17.38625,16.42656627,16.42656627,23.63648515,23.63648515,8.333920863
1995-10-26,11.60827922,17.38775,17.38775,16.42668675,16.42668675,23.63955446,23.63955446,8.333992806
1995-10-27,11.60665584,17.38925,17.38925,16.42680723,16.42680723,23.64262376,23.64262376,8.334064748
1995-10-28,11.60503247,17.39075,17.39075,16.42692771,16.42692771,23.64569307,23.64569307,8.334136691
1995-10-29,11.60340909,17.39225,17.39225,16.42704819,16.42704819,23.64876238,23.64876238,8.334208633
1995-10-30,11.60178571,17.39375,17.39375,16.42716867,16.42716867,23.65183168,23.65183168,8.334280576
1995-10-31,11.60016234,17.39525,17.39525,16.42728916,16.42728916,23.65490099,23.65490099,8.334352518
1995-11-01,11.59853896,17.39675,17.39675,16.42740964,16.42740964,23.6579703,23.6579703,8.33442446
1995-11-02,11.59691558,17.39825,17.39825,16.42753012,16.42753012,23.6610396,23.6610396,8.334496403
1995-11-03,11.59529221,17.39975,17.39975,16.4276506,16.4276506,23.66410891,23.66410891,8.334568345
1995-11-04,11.59366883,17.40125,17.40125,16.42777108,16.42777108,23.66717822,23.66717822,8.334640288
1995-11-05,11.59204545,17.40275,17.40275,16.42789157,16.42789157,23.67024752,23.67024752,8.33471223
1995-11-06,11.59042208,17.40425,17.40425,16.42801205,16.42801205,23.67331683,23.67331683,8.334784173
1995-11-07,11.5887987,17.40575,17.40575,16.42813253,16.42813253,23.67638614,23.67638614,8.334856115
1995-11-08,11.58717532,17.40725,17.40725,16.42825301,16.42825301,23.67945545,23.67945545,8.334928058
1995-11-09,11.58555195,17.40875,17.40875,16.42837349,16.42837349,23.68252475,23.68252475,8.335
1995-11-10,11.58392857,17.41025,17.41025,16.42849398,16.42849398,23.68559406,23.68559406,8.335071942
1995-11-11,11.58230519,17.41175,17.41175,16.42861446,16.42861446,23.68866337,23.68866337,8.335143885
1995-11-12,11.58068182,17.41325,17.41325,16.42873494,16.42873494,23.69173267,23.69173267,8.335215827
1995-11-13,11.57905844,17.41475,17.41475,16.42885542,16.42885542,23.69480198,23.69480198,8.33528777
1995-11-14,11.57743506,17.41625,17.41625,16.4289759,16.4289759,23.69787129,23.69787129,8.335359712
1995-11-15,11.57581169,17.41775,17.41775,16.42909639,16.42909639,23.70094059,23.70094059,8.335431655
1995-11-16,11.57418831,17.41925,17.41925,16.42921687,16.42921687,23.7040099,23.7040099,8.335503597
1995-11-17,11.57256494,17.42075,17.42075,16.42933735,16.42933735,23.70707921,23.70707921,8.33557554
1995-11-18,11.57094156,17.42225,17.42225,16.42945783,16.42945783,23.71014851,23.71014851,8.335647482
1995-11-19,11.56931818,17.42375,17.42375,16.42957831,16.42957831,23.71321782,23.71321782,8.335719424
1995-11-20,11.56769481,17.42525,17.42525,16.4296988,16.4296988,23.71628713,23.71628713,8.335791367
1995-11-21,11.56607143,17.42675,17.42675,16.42981928,16.42981928,23.71935644,23.71935644,8.335863309
1995-11-22,11.56444805,17.42825,17.42825,16.42993976,16.42993976,23.72242574,23.72242574,8.335935252
1995-11-23,11.56282468,17.42975,17.42975,16.43,16.43,23.72549505,23.72549505,8.336007194
1995-11-24,11.5612013,17.43125,17.43125,16.43,16.43,23.72856436,23.72856436,8.336079137
1995-11-25,11.55957792,17.43275,17.43275,16.43,16.43,23.73163366,23.73163366,8.336151079
1995-11-26,11.55795455,17.43425,17.43425,16.43,16.43,23.73470297,23.73470297,8.336223022
1995-11-27,11.55633117,17.43575,17.43575,16.43,16.43,23.73777228,23.73777228,8.336294964
1995-11-28,11.55470779,17.43725,17.43725,16.43,16.43,23.74084158,23.74084158,8.336366906
1995-11-29,11.55308442,17.43875,17.43875,16.43,16.43,23.74391089,23.74391089,8.336438849
1995-11-30,11.55146104,17.44025,17.44025,16.43,16.43,23.7469802,23.7469802,8.336510791
1995-12-01,11.54983766,17.44175,17.44175,16.43,16.43,23.7500495,23.7500495,8.336582734
1995-12-02,11.54821429,17.44325,17.44325,16.43,16.43,23.75311881,23.75311881,8.336654676
1995-12-03,11.54659091,17.44475,17.44475,16.43,16.43,23.75618812,23.75618812,8.336726619
1995-12-04,11.54496753,17.44625,17.44625,16.43,16.43,23.75925743,23.75925743,8.336798561
1995-12-05,11.54334416,17.44775,17.44775,16.43,16.43,23.76232673,23.76232673,8.336870504
1995-12-06,11.54172078,17.44925,17.44925,16.43,16.43,23.76539604,23.76539604,8.336942446
1995-12-07,11.5400974,17.44983867,17.44983867,16.43,16.43,23.76846535,23.76846535,8.337014388
1995-12-08,11.53847403,17.449516,17.449516,16.43,16.43,23.77015928,23.77015928,8.337086331
1995-12-09,11.53685065,17.44919333,17.44919333,16.43,16.43,23.77047784,23.77047784,8.337158273
1995-12-10,11.53522727,17.44887066,17.44887066,16.43,16.43,23.77079639,23.77079639,8.337230216
1995-12-11,11.5336039,17.44854799,17.44854799,16.43,16.43,23.77111495,23.77111495,8.337302158
1995-12-12,11.53198052,17.44822532,17.44822532,16.43,16.43,23.77143351,23.77143351,8.337374101
1995-12-13,11.53035714,17.44790265,17.44790265,16.43,16.43,23.77175207,23.77175207,8.337446043
1995-12-14,11.52873377,17.44757998,17.44757998,16.43,16.43,23.77207062,23.77207062,8.337517986
1995-12-15,11.52711039,17.44725731,17.44725731,16.43,16.43,23.77238918,23.77238918,8.337589928
1995-12-16,11.52548701,17.44693465,17.44693465,16.43,16.43,23.77270774,23.77270774,8.337661871
1995-12-17,11.52386364,17.44661198,17.44661198,16.43,16.43,23.77302629,23.77302629,8.337733813
1995-12-18,11.52224026,17.44628931,17.44628931,16.43,16.43,23.77334485,23.77334485,8.337805755
1995-12-19,11.52061688,17.44596664,17.44596664,16.43,16.43,23.77366341,23.77366341,8.337877698
1995-12-20,11.51899351,17.44564397,17.44564397,16.43,16.43,23.77398197,23.77398197,8.33794964
1995-12-21,11.51737013,17.4453213,17.4453213,16.43,16.43,23.77430052,23.77430052,8.338021583
1995-12-22,11.51574675,17.44499863,17.44499863,16.43,16.43,23.77461908,23.77461908,8.338093525
1995-12-23,11.51412338,17.44467596,17.44467596,16.43,16.43,23.77493764,23.77493764,8.338165468
1995-12-24,11.5125,17.4443533,17.4443533,16.43,16.43,23.7752562,23.7752562,8.33823741
1995-12-25,11.51087662,17.44403063,17.44403063,16.43,16.43,23.77557475,23.77557475,8.338309353
1995-12-26,11.50925325,17.44370796,17.44370796,16.43,16.43,23.77589331,23.77589331,8.338381295
1995-12-27,11.50762987,17.44338529,17.44338529,16.43,16.43,23.77621187,23.77621187,8.338453237
1995-12-28,11.50600649,17.44306262,17.44306262,16.43,16.43,23.77653042,23.77653042,8.33852518
1995-12-29,11.50438312,17.44273995,17.44273995,16.43,16.43,23.77684898,23.77684898,8.338597122
1995-12-30,11.50275974,17.44241728,17.44241728,16.43,16.43,23.77716754,23.77716754,8.338669065
1995-12-31,11.50113636,17.44209461,17.44209461,16.43,16.43,23.7774861,23.7774861,8.338741007
1996-01-01,11.49951299,17.44177194,17.44177194,16.43,16.43,23.77780465,23.77780465,8.33881295
1996-01-02,11.49788961,17.44144928,17.44144928,16.43,16.43,23.77812321,23.77812321,8.338884892
1996-01-03,11.49626623,17.44112661,17.44112661,16.43,16.43,23.77844177,23.77844177,8.338956835
1996-01-04,11.49464286,17.44080394,17.44080394,16.43,16.43,23.77876033,23.77876033,8.339028777
1996-01-05,11.49301948,17.44048127,17.44048127,16.43,16.43,23.77907888,23.77907888,8.339100719
1996-01-06,11.4913961,17.4401586,17.4401586,16.43,16.43,23.77939744,23.77939744,8.339172662
1996-01-07,11.48977273,17.43983593,17.43983593,16.43,16.43,23.779716,23.779716,8.339244604
1996-01-08,11.48814935,17.43951326,17.43951326,16.43,16.43,23.78003456,23.78003456,8.339316547
1996-01-09,11.48652597,17.43919059,17.43919059,16.43,16.43,23.78035311,23.78035311,8.339388489
1996-01-10,11.4849026,17.43886792,17.43886792,16.43,16.43,23.78067167,23.78067167,8.339460432
1996-01-11,11.48327922,17.43854526,17.43854526,16.43,16.43,23.78099023,23.78099023,8.339532374
1996-01-12,11.48165584,17.43822259,17.43822259,16.43,16.43,23.78130878,23.78130878,8.339604317
1996-01-13,11.48003247,17.43789992,17.43789992,16.43,16.43,23.78162734,23.78162734,8.339676259
1996-01-14,11.47840909,17.43757725,17.43757725,16.43,16.43,23.7819459,23.7819459,8.339748201
1996-01-15,11.47678571,17.43725458,17.43725458,16.43,16.43,23.78226446,23.78226446,8.339820144
1996-01-16,11.47516234,17.43693191,17.43693191,16.43,16.43,23.78258301,23.78258301,8.339892086
1996-01-17,11.47353896,17.43660924,17.43660924,16.43,16.43,23.78290157,23.78290157,8.339964029
1996-01-18,11.47191558,17.43628657,17.43628657,16.43,16.43,23.78322013,23.78322013,8.338980163
1996-01-19,11.47029221,17.4359639,17.4359639,16.43,16.43,23.78353869,23.78353869,8.336940489
1996-01-20,11.46866883,17.43564124,17.43564124,16.43,16.43,23.78385724,23.78385724,8.334900815
1996-01-21,11.46704545,17.43531857,17.43531857,16.43,16.43,23.7841758,23.7841758,8.332861141
1996-01-22,11.46542208,17.4349959,17.4349959,16.43,16.43,23.78449436,23.78449436,8.330821467
1996-01-23,11.4637987,17.43467323,17.43467323,16.43,16.43,23.78481292,23.78481292,8.328781793
1996-01-24,11.46217532,17.43435056,17.43435056,16.43,16.43,23.78513147,23.78513147,8.326742119
1996-01-25,11.46055195,17.43402789,17.43402789,16.43,16.43,23.78545003,23.78545003,8.324702445
1996-01-26,11.45892857,17.43370522,17.43370522,16.43,16.43,23.78576859,23.78576859,8.322662771
1996-01-27,11.45730519,17.43338255,17.43338255,16.43,16.43,23.78608714,23.78608714,8.320623097
1996-01-28,11.45568182,17.43305989,17.43305989,16.43,16.43,23.7864057,23.7864057,8.318583423
1996-01-29,11.45405844,17.43273722,17.43273722,16.43,16.43,23.78672426,23.78672426,8.316543749
1996-01-30,11.45243506,17.43241455,17.43241455,16.43,16.43,23.78704282,23.78704282,8.314504074
1996-01-31,11.45081169,17.43209188,17.43209188,16.43,16.43,23.78736137,23.78736137,8.3124644
1996-02-01,11.44833315,17.43176921,17.43176921,16.43,16.43,23.78767993,23.78767993,8.310424726
1996-02-02,11.44499946,17.43144654,17.43144654,16.43,16.43,23.78799849,23.78799849,8.308385052
1996-02-03,11.44166577,17.43112387,17.43112387,16.43,16.43,23.78831705,23.78831705,8.306345378
1996-02-04,11.43833208,17.4308012,17.4308012,16.43,16.43,23.7886356,23.7886356,8.304305704
1996-02-05,11.43499839,17.43047853,17.43047853,16.43,16.43,23.78895416,23.78895416,8.30226603
1996-02-06,11.4316647,17.43015587,17.43015587,16.43,16.43,23.78927272,23.78927272,8.300226356
1996-02-07,11.42833101,17.4298332,17.4298332,16.43,16.43,23.78959127,23.78959127,8.298186682
1996-02-08,11.42499732,17.42951053,17.42951053,16.43,16.43,23.78990983,23.78990983,8.296147008
1996-02-09,11.42166363,17.42918786,17.42918786,16.43,16.43,23.79022839,23.79022839,8.294107334
1996-02-10,11.41832994,17.42886519,17.42886519,16.43,16.43,23.79054695,23.79054695,8.29206766
1996-02-11,11.41499625,17.42854252,17.42854252,16.43,16.43,23.7908655,23.7908655,8.290027986
1996-02-12,11.41166256,17.42821985,17.42821985,16.43,16.43,23.79118406,23.79118406,8.287988312
1996-02-13,11.40832887,17.42789718,17.42789718,16.43,16.43,23.79150262,23.79150262,8.285948638
1996-02-14,11.40499518,17.42757451,17.42757451,16.43,16.43,23.79182118,23.79182118,8.283908964
1996-02-15,11.40166149,17.42725185,17.42725185,16.43,16.43,23.79213973,23.79213973,8.28186929
1996-02-16,11.3983278,17.42692918,17.42692918,16.43,16.43,23.79245829,23.79245829,8.279829616
1996-02-17,11.39499411,17.42660651,17.42660651,16.43,16.43,23.79277685,23.79277685,8.277789942
1996-02-18,11.39166042,17.42628384,17.42628384,16.43,16.43,23.79309541,23.79309541,8.275750268
1996-02-19,11.38832673,17.42596117,17.42596117,16.43,16.43,23.79341396,23.79341396,8.273710594
1996-02-20,11.38499304,17.4256385,17.4256385,16.43,16.43,23.79373252,23.79373252,8.27167092
1996-02-21,11.38165935,17.42531583,17.42531583,16.43,16.43,23.79405108,23.79405108,8.269631246
1996-02-22,11.37832566,17.42499316,17.42499316,16.43,16.43,23.79436963,23.79436963,8.267591571
1996-02-23,11.37499197,17.42467049,17.42467049,16.43,16.43,23.79468819,23.79468819,8.265551897
1996-02-24,11.37165828,17.42434783,17.42434783,16.43,16.43,23.79500675,23.79500675,8.263512223
1996-02-25,11.36832459,17.42402516,17.42402516,16.43,16.43,23.79532531,23.79532531,8.261472549
1996-02-26,11.3649909,17.42370249,17.42370249,16.43,16.43,23.79564386,23.79564386,8.259432875
1996-02-27,11.36165721,17.42337982,17.42337982,16.43,16.43,23.79596242,23.79596242,8.257393201
1996-02-28,11.35832352,17.42305715,17.42305715,16.43,16.43,23.79628098,23.79628098,8.255353527
1996-02-29,11.35498983,17.42273448,17.42273448,16.43,16.43,23.79659954,23.79659954,8.253313853
1996-03-01,11.35165614,17.42241181,17.42241181,16.43,16.43,23.79691809,23.79691809,8.251274179
1996-03-02,11.34832245,17.42208914,17.42208914,16.43,16.43,23.79723665,23.79723665,8.249234505
1996-03-03,11.34498876,17.42176648,17.42176648,16.43,16.43,23.79755521,23.79755521,8.247194831
1996-03-04,11.34165507,17.42144381,17.42144381,16.43,16.43,23.79787376,23.79787376,8.245155157
1996-03-05,11.33832138,17.42112114,17.42112114,16.43,16.43,23.79819232,23.79819232,8.243115483
1996-03-06,11.33498769,17.42079847,17.42079847,16.43,16.43,23.79851088,23.79851088,8.241075809
1996-03-07,11.331654,17.4204758,17.4204758,16.43,16.43,23.79882944,23.79882944,8.239036135
1996-03-08,11.32832031,17.42015313,17.42015313,16.43,16.43,23.79914799,23.79914799,8.236996461
1996-03-09,11.32498662,17.41983046,17.41983046,16.43,16.43,23.79946655,23.79946655,8.234956787
1996-03-10,11.32165293,17.41950779,17.41950779,16.43,16.43,23.79978511,23.79978511,8.232917113
1996-03-11,11.31831924,17.41918512,17.41918512,16.43,16.43,23.80010367,23.80010367,8.230877439
1996-03-12,11.31498555,17.41886246,17.41886246,16.43,16.43,23.80042222,23.80042222,8.228837765
1996-03-13,11.31165186,17.41853979,17.41853979,16.43,16.43,23.80074078,23.80074078,8.226798091
1996-03-14,11.30831817,17.41821712,17.41821712,16.43,16.43,23.80105934,23.80105934,8.224758417
1996-03-15,11.30498448,17.41789445,17.41789445,16.43,16.43,23.8013779,23.8013779,8.222718743
1996-03-16,11.30165079,17.41757178,17.41757178,16.43,16.43,23.80169645,23.80169645,8.220679068
1996-03-17,11.2983171,17.41724911,17.41724911,16.43,16.43,23.80201501,23.80201501,8.218639394
1996-03-18,11.29498341,17.41692644,17.41692644,16.43,16.43,23.80233357,23.80233357,8.21659972
1996-03-19,11.29164972,17.41660377,17.41660377,16.43,16.43,23.80265212,23.80265212,8.214560046
