Date,A1,A2,A3,A4,A5,A6,A7,A8
18/06/1971,7.879499008,8.94898072,13.94898072,NA,NA,20.53341176,20.53341176,NA
19/06/1971,7.891356151,8.94633609,13.94633609,NA,NA,20.52776471,20.52776471,NA
20/06/1971,7.903213294,8.94369146,13.94369146,NA,NA,20.52211765,20.52211765,NA
21/06/1971,7.915070437,8.94104683,13.94104683,NA,NA,20.51647059,20.51647059,NA
22/06/1971,7.926927579,8.9384022,13.9384022,NA,NA,20.51082353,20.51082353,NA
23/06/1971,7.938784722,8.93575758,13.93575758,NA,NA,20.50517647,20.50517647,NA
24/06/1971,7.950641865,8.93311295,13.93311295,NA,NA,20.49963254,20.49963254,NA
25/06/1971,7.962499008,8.93046832,13.93046832,NA,NA,20.49522303,20.49522303,NA
26/06/1971,7.974356151,8.92782369,13.92782369,NA,NA,20.49081351,20.49081351,NA
27/06/1971,7.986213294,8.92517906,13.92517906,NA,NA,20.486404,20.486404,NA
28/06/1971,7.998070437,8.92253444,13.92253444,NA,NA,20.48199449,20.48199449,NA
29/06/1971,8.009927579,8.91992606,13.91992606,NA,NA,20.47758497,20.47758497,NA
30/06/1971,8.021784722,8.91815157,13.91815157,NA,NA,20.47317546,20.47317546,NA
1/07/1971,8.033641865,8.91637708,13.91637708,NA,NA,20.46876595,20.46876595,NA
2/07/1971,8.045499008,8.91460259,13.91460259,NA,NA,20.46435644,20.46435644,NA
3/07/1971,8.057356151,8.9128281,13.9128281,NA,NA,20.45994692,20.45994692,NA
4/07/1971,8.069213294,8.9110536,13.9110536,NA,NA,20.45553741,20.45553741,NA
5/07/1971,8.079814903,8.90927911,13.90927911,NA,NA,20.4511279,20.4511279,NA
6/07/1971,8.077764594,8.90750462,13.90750462,NA,NA,20.44671838,20.44671838,7.990122998
7/07/1971,8.075714286,8.90573013,13.90573013,NA,NA,20.44230887,20.44230887,7.992336963
8/07/1971,8.073663977,8.90395564,13.90395564,NA,NA,20.43789936,20.43789936,7.994550929
9/07/1971,8.071613669,8.90218115,13.90218115,NA,NA,20.43348984,20.43348984,7.996764894
10/07/1971,8.06956336,8.90040665,13.90040665,NA,NA,20.42908033,20.42908033,7.99897886
11/07/1971,8.067513052,8.89863216,13.89863216,NA,NA,20.42467082,20.42467082,8.001192825
12/07/1971,8.065462743,8.89685767,13.89685767,NA,NA,20.4202613,20.4202613,8.003406791
13/07/1971,8.063412435,8.89508318,13.89508318,NA,NA,20.41585179,20.41585179,8.005620756
14/07/1971,8.061362126,8.89330869,13.89330869,NA,NA,20.41144228,20.41144228,8.007834721
15/07/1971,8.059311818,8.8915342,13.8915342,NA,NA,20.40703277,20.40703277,8.010048687
16/07/1971,8.057261509,8.8897597,13.8897597,NA,NA,20.40262325,20.40262325,8.012262652
17/07/1971,8.055211201,8.88798521,13.88798521,NA,NA,20.39821374,20.39821374,8.014476618
18/07/1971,8.053160892,8.88621072,13.88621072,NA,NA,20.39380423,20.39380423,8.016690583
19/07/1971,8.051110584,8.88443623,13.88443623,NA,NA,20.38939471,20.38939471,8.018904548
20/07/1971,8.049060275,8.88266174,13.88266174,NA,NA,20.3849852,20.3849852,8.021118514
21/07/1971,8.047009967,8.88088725,13.88088725,NA,NA,20.38057569,20.38057569,8.023332479
22/07/1971,8.044959658,8.87963646,13.87963646,NA,NA,20.37616617,20.37616617,8.025546445
23/07/1971,8.04290935,8.87890937,13.87890937,NA,NA,20.37175666,20.37175666,8.02776041
24/07/1971,8.040859041,8.87818228,13.87818228,NA,NA,20.36734715,20.36734715,8.029974375
25/07/1971,8.038808733,8.87745519,13.87745519,NA,NA,20.36293763,20.36293763,8.032188341
26/07/1971,8.036758424,8.8767281,13.8767281,NA,NA,20.35852812,20.35852812,8.034402306
27/07/1971,8.034708116,8.87600101,13.87600101,NA,NA,20.35411861,20.35411861,8.036616272
28/07/1971,8.032657807,8.87527392,13.87527392,NA,NA,20.34985663,20.34985663,8.038830237
29/07/1971,8.030607499,8.87454683,13.87454683,NA,NA,20.34768337,20.34768337,8.041044202
30/07/1971,8.02855719,8.87381974,13.87381974,NA,NA,20.34551011,20.34551011,8.043258168
31/07/1971,8.026506882,8.87309265,13.87309265,NA,NA,20.34333685,20.34333685,8.045472133
1/08/1971,8.024456573,8.87236556,13.87236556,NA,NA,20.3411636,20.3411636,8.047686099
2/08/1971,8.022406265,8.87163848,13.87163848,NA,NA,20.33899034,20.33899034,8.049900064
3/08/1971,8.020355956,8.87091139,13.87091139,NA,NA,20.33681708,20.33681708,8.048079609
4/08/1971,8.010495208,8.8701843,13.8701843,NA,NA,20.33464383,20.33464383,8.046068436
5/08/1971,7.99899361,8.86945721,13.86945721,NA,NA,20.33247057,20.33247057,8.044057263
6/08/1971,7.987492013,8.86873012,13.86873012,NA,NA,20.33029731,20.33029731,8.042046089
7/08/1971,7.975990415,8.86800303,13.86800303,NA,NA,20.32812406,20.32812406,8.040034916
8/08/1971,7.964488818,8.86727594,13.86727594,NA,NA,20.3259508,20.3259508,8.038023743
9/08/1971,7.95298722,8.86654885,13.86654885,NA,NA,20.32377754,20.32377754,8.03601257
10/08/1971,7.941485623,8.86582176,13.86582176,NA,NA,20.32160429,20.32160429,8.034001397
11/08/1971,7.929984026,8.86509467,13.86509467,NA,NA,20.31943103,20.31943103,8.031990223
12/08/1971,7.918482428,8.86436758,13.86436758,NA,NA,20.31725777,20.31725777,8.030006488
13/08/1971,7.906980831,8.86364049,13.86364049,NA,NA,20.31508452,20.31508452,8.030629325
14/08/1971,7.895479233,8.86291341,13.86291341,NA,NA,20.31291126,20.31291126,8.031252163
15/08/1971,7.883977636,8.86218632,13.86218632,NA,NA,20.310738,20.310738,8.031875
16/08/1971,7.872476038,8.86145923,13.86145923,NA,NA,20.30856474,20.30856474,8.032497837
17/08/1971,7.870937137,8.86073214,13.86073214,NA,NA,20.30639149,20.30639149,8.033120675
18/08/1971,7.872131365,8.86000505,13.86000505,NA,NA,20.30421823,20.30421823,8.033743512
19/08/1971,7.873325593,8.85889639,13.85889639,NA,NA,20.30204497,20.30204497,8.034366349
20/08/1971,7.874519821,8.85778507,13.85778507,NA,NA,20.29978628,20.29978628,8.034989187
21/08/1971,7.875714049,8.85667374,13.85667374,NA,NA,20.29616553,20.29616553,8.035612024
22/08/1971,7.876908277,8.85556242,13.85556242,NA,NA,20.29254479,20.29254479,8.036234862
23/08/1971,7.878102505,8.85445109,13.85445109,NA,NA,20.28892404,20.28892404,8.036857699
24/08/1971,7.879296732,8.85333976,13.85333976,NA,NA,20.2853033,20.2853033,8.037480536
25/08/1971,7.88049096,8.85222844,13.85222844,NA,NA,20.28168256,20.28168256,8.038103374
26/08/1971,7.881685188,8.85111711,13.85111711,NA,NA,20.27806181,20.27806181,8.038726211
27/08/1971,7.882879416,8.85000579,13.85000579,NA,NA,20.27444107,20.27444107,8.039349048
28/08/1971,7.884073644,8.84889446,13.84889446,NA,NA,20.27082032,20.27082032,8.039971886
29/08/1971,7.885267872,8.84778314,13.84778314,NA,NA,20.26719958,20.26719958,8.040594723
30/08/1971,7.8864621,8.84667181,13.84667181,NA,NA,20.26357884,20.26357884,8.041217561
31/08/1971,7.887656328,8.84556049,13.84556049,NA,NA,20.25995809,20.25995809,8.041840398
1/09/1971,7.888850556,8.84444916,13.84444916,NA,NA,20.25633735,20.25633735,8.042463235
2/09/1971,7.890044784,8.84333784,13.84333784,NA,NA,20.25271661,20.25271661,8.043086073
3/09/1971,7.891239011,8.84222651,13.84222651,NA,NA,20.24909586,20.24909586,8.04370891
4/09/1971,7.892433239,8.84111518,13.84111518,NA,NA,20.24547512,20.24547512,8.044331747
5/09/1971,7.893627467,8.84000386,13.84000386,NA,NA,20.24185437,20.24185437,8.044954585
6/09/1971,7.894821695,8.83889253,13.83889253,NA,NA,20.23823363,20.23823363,8.045577422
7/09/1971,7.896015923,8.83778121,13.83778121,NA,NA,20.23461289,20.23461289,8.04620026
8/09/1971,7.897210151,8.83666988,13.83666988,NA,NA,20.23099214,20.23099214,8.046823097
9/09/1971,7.898404379,8.83555856,13.83555856,NA,NA,20.2273714,20.2273714,8.047445934
10/09/1971,7.899598607,8.83444723,13.83444723,NA,NA,20.22375065,20.22375065,8.048068772
11/09/1971,7.900792835,8.83333591,13.83333591,NA,NA,20.22012991,20.22012991,8.048691609
12/09/1971,7.901987063,8.83222458,13.83222458,NA,NA,20.21650917,20.21650917,8.049314446
13/09/1971,7.90318129,8.83111325,13.83111325,NA,NA,20.21288842,20.21288842,8.049937284
14/09/1971,7.904375518,8.83000193,13.83000193,NA,NA,20.20926768,20.20926768,8.050097873
15/09/1971,7.905569746,8.8288906,13.8288906,NA,NA,20.20564694,20.20564694,8.050206705
16/09/1971,7.906763974,8.82777928,13.82777928,NA,NA,20.20202619,20.20202619,8.050315537
17/09/1971,7.907958202,8.82666795,13.82666795,NA,NA,20.19840545,20.19840545,8.050424369
18/09/1971,7.90915243,8.82555663,13.82555663,NA,NA,20.1947847,20.1947847,8.050533201
19/09/1971,7.910346658,8.8244453,13.8244453,NA,NA,20.19116396,20.19116396,8.050642033
20/09/1971,7.911540886,8.82333398,13.82333398,NA,NA,20.18754322,20.18754322,8.050750865
21/09/1971,7.912735114,8.82222265,13.82222265,NA,NA,20.18392247,20.18392247,8.050859697
22/09/1971,7.913929342,8.82111133,13.82111133,NA,NA,20.18030173,20.18030173,8.050968529
23/09/1971,7.915123569,8.82,13.82,NA,NA,20.18551484,20.18551484,8.051077361
24/09/1971,7.916317797,8.81971496,13.81971496,NA,NA,20.19153103,20.19153103,8.051186193
25/09/1971,7.917512025,8.81942993,13.81942993,NA,NA,20.19754722,20.19754722,8.051295025
26/09/1971,7.918706253,8.81914489,13.81914489,NA,NA,20.20356341,20.20356341,8.051403857
27/09/1971,7.919900481,8.81885986,13.81885986,NA,NA,20.2095796,20.2095796,8.05151269
28/09/1971,7.92521436,8.81857482,13.81857482,NA,NA,20.21559579,20.21559579,8.051621522
29/09/1971,7.930902754,8.81828979,13.81828979,NA,NA,20.22161198,20.22161198,8.051730354
30/09/1971,7.936591147,8.81800475,13.81800475,NA,NA,20.22762817,20.22762817,8.051839186
1/10/1971,7.94227954,8.81771971,13.81771971,NA,NA,20.23364436,20.23364436,8.051948018
2/10/1971,7.947967933,8.81743468,13.81743468,NA,NA,20.23966054,20.23966054,8.05205685
3/10/1971,7.953656326,8.81714964,13.81714964,NA,NA,20.24567673,20.24567673,8.052165682
4/10/1971,7.959344719,8.81686461,13.81686461,NA,NA,20.25169292,20.25169292,8.052274514
5/10/1971,7.965033113,8.81657957,13.81657957,NA,NA,20.25770911,20.25770911,8.052383346
6/10/1971,7.970721506,8.81629454,13.81629454,NA,NA,20.2637253,20.2637253,8.052492178
7/10/1971,7.976409899,8.8160095,13.8160095,NA,NA,20.26974149,20.26974149,8.05260101
8/10/1971,7.982098292,8.81572447,13.81572447,NA,NA,20.27575768,20.27575768,8.052709842
9/10/1971,7.987786685,8.81543943,13.81543943,NA,NA,20.28177387,20.28177387,8.052818674
10/10/1971,7.993475078,8.81515439,13.81515439,NA,NA,20.28779006,20.28779006,8.052927506
11/10/1971,7.999163472,8.81486936,13.81486936,NA,NA,20.29380625,20.29380625,8.053036338
12/10/1971,8.004851865,8.81458432,13.81458432,NA,NA,20.29982244,20.29982244,8.05314517
13/10/1971,8.010540258,8.81429929,13.81429929,NA,NA,20.30583863,20.30583863,8.053254002
14/10/1971,8.016228651,8.81401425,13.81401425,NA,NA,20.31185482,20.31185482,8.053362834
15/10/1971,8.021917044,8.81372922,13.81372922,NA,NA,20.31787101,20.31787101,8.053471666
16/10/1971,8.027605437,8.81344418,13.81344418,NA,NA,20.3238872,20.3238872,8.053580498
17/10/1971,8.033293831,8.81315914,13.81315914,NA,NA,20.32990339,20.32990339,8.05368933
18/10/1971,8.038982224,8.81287411,13.81287411,NA,NA,20.33591958,20.33591958,8.053798162
19/10/1971,8.044670617,8.81258907,13.81258907,NA,NA,20.34193576,20.34193576,8.053906994
20/10/1971,8.05035901,8.81230404,13.81230404,NA,NA,20.34795195,20.34795195,8.054015826
21/10/1971,8.056047403,8.812019,13.812019,NA,NA,20.35396814,20.35396814,8.054124658
22/10/1971,8.061735796,8.81173397,13.81173397,NA,NA,20.35998433,20.35998433,8.05423349
23/10/1971,8.06742419,8.81144893,13.81144893,NA,NA,20.36600052,20.36600052,8.054342322
24/10/1971,8.073112583,8.8111639,13.8111639,NA,NA,20.37201671,20.37201671,8.054451154
25/10/1971,8.078800976,8.81087886,13.81087886,NA,NA,20.3780329,20.3780329,8.054559986
26/10/1971,8.084489369,8.81059382,13.81059382,NA,NA,20.38404909,20.38404909,8.054668818
27/10/1971,8.089974987,8.81030879,13.81030879,NA,NA,20.39006528,20.39006528,8.05477765
28/10/1971,8.089174564,8.81002375,13.81002375,NA,NA,20.39608147,20.39608147,8.054886482
29/10/1971,8.088374142,8.80901321,13.80901321,NA,NA,20.40209766,20.40209766,8.054995314
30/10/1971,8.087573719,8.80793671,13.80793671,NA,NA,20.40811385,20.40811385,8.055104146
31/10/1971,8.086773297,8.8068602,13.8068602,NA,NA,20.41413004,20.41413004,8.055212978
1/11/1971,8.085972875,8.8057837,13.8057837,NA,NA,20.42,20.42,8.05532181
2/11/1971,8.085172452,8.8047072,13.8047072,NA,NA,20.42,20.42,8.055430642
3/11/1971,8.08437203,8.8036307,13.8036307,NA,NA,20.42,20.42,8.055539474
4/11/1971,8.083571607,8.8025542,13.8025542,NA,NA,20.42,20.42,8.055648306
5/11/1971,8.082771185,8.8014777,13.8014777,NA,NA,20.42,20.42,8.055757138
6/11/1971,8.081970762,8.8004012,13.8004012,NA,NA,20.42,20.42,8.05586597
7/11/1971,8.08117034,8.79932469,13.79932469,NA,NA,20.42,20.42,8.055974802
8/11/1971,8.080369917,8.79824819,13.79824819,NA,NA,20.42,20.42,8.056083634
9/11/1971,8.079569495,8.79717169,13.79717169,NA,NA,20.42,20.42,8.056192466
10/11/1971,8.078769073,8.79609519,13.79609519,NA,NA,20.42,20.42,8.056301298
11/11/1971,8.07796865,8.79501869,13.79501869,NA,NA,20.42,20.42,8.05641013
12/11/1971,8.077168228,8.79394219,13.79394219,NA,NA,20.42,20.42,8.056518962
13/11/1971,8.076367805,8.79286569,13.79286569,NA,NA,20.42,20.42,8.056627794
14/11/1971,8.075567383,8.79178919,13.79178919,NA,NA,20.42,20.42,8.056736627
15/11/1971,8.07476696,8.79071268,13.79071268,NA,NA,20.42,20.42,8.056845459
16/11/1971,8.073966538,8.78963618,13.78963618,NA,NA,20.42,20.42,8.056954291
17/11/1971,8.073166115,8.78855968,13.78855968,NA,NA,20.42,20.42,8.057063123
18/11/1971,8.072365693,8.78748318,13.78748318,NA,NA,20.42,20.42,8.057171955
19/11/1971,8.071565271,8.78640668,13.78640668,NA,NA,20.42,20.42,8.057280787
20/11/1971,8.070764848,8.78533018,13.78533018,NA,NA,20.42,20.42,8.057389619
21/11/1971,8.069964426,8.78425368,13.78425368,NA,NA,20.42,20.42,8.057498451
22/11/1971,8.069164003,8.78317717,13.78317717,NA,NA,20.42,20.42,8.057607283
23/11/1971,8.068363581,8.78210067,13.78210067,NA,NA,20.42,20.42,8.057716115
24/11/1971,8.067563158,8.78102417,13.78102417,NA,NA,20.4224279,20.4224279,8.057824947
25/11/1971,8.066762736,8.78006608,13.78006608,NA,NA,20.42493411,20.42493411,8.057933779
26/11/1971,8.065962313,8.78142542,13.78142542,NA,NA,20.42744033,20.42744033,8.058042611
27/11/1971,8.065161891,8.78278477,13.78278477,NA,NA,20.42994654,20.42994654,8.058151443
28/11/1971,8.064361469,8.78414412,13.78414412,NA,NA,20.43245276,20.43245276,8.058260275
29/11/1971,8.063561046,8.78550346,13.78550346,NA,NA,20.43495898,20.43495898,8.058369107
30/11/1971,8.062760624,8.78686281,13.78686281,NA,NA,20.43746519,20.43746519,8.058477939
1/12/1971,8.061960201,8.78822215,13.78822215,NA,NA,20.43997141,20.43997141,8.058586771
2/12/1971,8.061159779,8.7895815,13.7895815,NA,NA,20.44247762,20.44247762,8.058695603
3/12/1971,8.060359356,8.79094084,13.79094084,NA,NA,20.44498384,20.44498384,8.058804435
4/12/1971,8.059558934,8.79230019,13.79230019,NA,NA,20.44749005,20.44749005,8.058913267
5/12/1971,8.058758511,8.79365953,13.79365953,NA,NA,20.44999627,20.44999627,8.059022099
6/12/1971,8.057958089,8.79501888,13.79501888,NA,NA,20.45250249,20.45250249,8.059130931
7/12/1971,8.057157667,8.79637823,13.79637823,NA,NA,20.4550087,20.4550087,8.059239763
8/12/1971,8.056357244,8.79773757,13.79773757,NA,NA,20.45751492,20.45751492,8.059348595
9/12/1971,8.055556822,8.79909692,13.79909692,NA,NA,20.46002113,20.46002113,8.059457427
10/12/1971,8.054756399,8.80045626,13.80045626,NA,NA,20.46252735,20.46252735,8.059566259
11/12/1971,8.053955977,8.80181561,13.80181561,NA,NA,20.46503357,20.46503357,8.059675091
12/12/1971,8.053155554,8.80317495,13.80317495,NA,NA,20.46753978,20.46753978,8.059783923
13/12/1971,8.052355132,8.8045343,13.8045343,NA,NA,20.470046,20.470046,8.059892755
14/12/1971,8.051554709,8.80589364,13.80589364,NA,NA,20.47255221,20.47255221,8.059942837
15/12/1971,8.050754287,8.80725299,13.80725299,NA,NA,20.47505843,20.47505843,8.056023113
16/12/1971,8.050029583,8.80861233,13.80861233,NA,NA,20.47756464,20.47756464,8.052103388
17/12/1971,8.050542833,8.80997168,13.80997168,NA,NA,20.48007086,20.48007086,8.048183663
18/12/1971,8.051056083,8.81112172,13.81112172,NA,NA,20.48257708,20.48257708,8.044263938
19/12/1971,8.051569333,8.8122673,13.8122673,NA,NA,20.48508329,20.48508329,8.040344213
20/12/1971,8.052082583,8.81341289,13.81341289,NA,NA,20.48758951,20.48758951,8.036424488
21/12/1971,8.052595833,8.81455847,13.81455847,NA,NA,20.49006197,20.49006197,8.032504764
22/12/1971,8.053109083,8.81570406,13.81570406,NA,NA,20.49168435,20.49168435,8.028585039
23/12/1971,8.053622334,8.81684964,13.81684964,NA,NA,20.49330673,20.49330673,8.024665314
24/12/1971,8.054135584,8.81799523,13.81799523,NA,NA,20.49492911,20.49492911,8.020745589
25/12/1971,8.054648834,8.81914081,13.81914081,NA,NA,20.4965515,20.4965515,8.016825864
26/12/1971,8.055162084,8.8202864,13.8202864,NA,NA,20.49817388,20.49817388,8.012906139
27/12/1971,8.055675334,8.82143198,13.82143198,NA,NA,20.49979626,20.49979626,8.008986415
28/12/1971,8.056188584,8.82257757,13.82257757,NA,NA,20.50141865,20.50141865,8.00506669
29/12/1971,8.056701834,8.82372315,13.82372315,NA,NA,20.50304103,20.50304103,8.001146965
30/12/1971,8.057215084,8.82486874,13.82486874,NA,NA,20.50466341,20.50466341,7.99722724
31/12/1971,8.057728334,8.82601432,13.82601432,NA,NA,20.50628579,20.50628579,7.993307515
1/01/1972,8.058241584,8.8271599,13.8271599,NA,NA,20.50790818,20.50790818,7.98938779
2/01/1972,8.058754834,8.82830549,13.82830549,NA,NA,20.50953056,20.50953056,7.985468066
3/01/1972,8.059268084,8.82945107,13.82945107,NA,NA,20.51115294,20.51115294,7.981548341
4/01/1972,8.059781334,8.83059666,13.83059666,NA,NA,20.51277533,20.51277533,7.977628616
5/01/1972,8.060294584,8.83174224,13.83174224,NA,NA,20.51439771,20.51439771,7.973708891
6/01/1972,8.060807834,8.83288783,13.83288783,NA,NA,20.51602009,20.51602009,7.969789166
7/01/1972,8.061321084,8.83403341,13.83403341,NA,NA,20.51764247,20.51764247,7.965869441
8/01/1972,8.061834334,8.835179,13.835179,NA,NA,20.51926486,20.51926486,7.961949717
9/01/1972,8.062347584,8.83632458,13.83632458,NA,NA,20.52088724,20.52088724,7.958029992
10/01/1972,8.062860834,8.83747017,13.83747017,NA,NA,20.52250962,20.52250962,7.954110267
11/01/1972,8.063374084,8.83861575,13.83861575,NA,NA,20.52413201,20.52413201,7.950190542
12/01/1972,8.063887334,8.83976134,13.83976134,NA,NA,20.52575439,20.52575439,7.951502028
13/01/1972,8.064400585,8.84090692,13.84090692,NA,NA,20.52737677,20.52737677,7.953080803
14/01/1972,8.064913835,8.84205251,13.84205251,NA,NA,20.52899916,20.52899916,7.954659577
15/01/1972,8.065427085,8.84319809,13.84319809,NA,NA,20.53062154,20.53062154,7.956238351
16/01/1972,8.065940335,8.84434368,13.84434368,NA,NA,20.53224392,20.53224392,7.957817125
17/01/1972,8.066453585,8.84548926,13.84548926,NA,NA,20.5338663,20.5338663,7.9593959
18/01/1972,8.066966835,8.84663484,13.84663484,NA,NA,20.53548869,20.53548869,7.960974674
19/01/1972,8.067480085,8.84778043,13.84778043,NA,NA,20.53711107,20.53711107,7.962553448
20/01/1972,8.067993335,8.84892601,13.84892601,NA,NA,20.53873345,20.53873345,7.964132222
21/01/1972,8.068506585,8.8501318,13.8501318,NA,NA,20.54035584,20.54035584,7.965710997
22/01/1972,8.069019835,8.85224056,13.85224056,NA,NA,20.54197822,20.54197822,7.967289771
23/01/1972,8.069533085,8.85434933,13.85434933,NA,NA,20.5436006,20.5436006,7.968868545
24/01/1972,8.070265443,8.8564581,13.8564581,NA,NA,20.54522298,20.54522298,7.970447319
25/01/1972,8.073205739,8.85856686,13.85856686,NA,NA,20.54684537,20.54684537,7.972026094
26/01/1972,8.076146035,8.86067563,13.86067563,NA,NA,20.54846775,20.54846775,7.973604868
27/01/1972,8.07908633,8.8627844,13.8627844,NA,NA,20.55015562,20.55015562,7.975183642
28/01/1972,8.082026626,8.86489316,13.86489316,NA,NA,20.5529567,20.5529567,7.976762416
29/01/1972,8.084966922,8.86700193,13.86700193,NA,NA,20.55575778,20.55575778,7.978341191
30/01/1972,8.087907217,8.8691107,13.8691107,NA,NA,20.55855886,20.55855886,7.979919965
31/01/1972,8.090847513,8.87121946,13.87121946,NA,NA,20.56135995,20.56135995,7.981498739
1/02/1972,8.093787809,8.87332823,13.87332823,NA,NA,20.56416103,20.56416103,7.983077513
2/02/1972,8.096728104,8.875437,13.875437,NA,NA,20.56696211,20.56696211,7.984656288
3/02/1972,8.0996684,8.87754576,13.87754576,NA,NA,20.56976319,20.56976319,7.986235062
4/02/1972,8.102608696,8.87965453,13.87965453,NA,NA,20.57256428,20.57256428,7.987813836
5/02/1972,8.105548991,8.8817633,13.8817633,NA,NA,20.57536536,20.57536536,7.98939261
6/02/1972,8.108489287,8.88387206,13.88387206,NA,NA,20.57816644,20.57816644,7.990971385
7/02/1972,8.111429583,8.88598083,13.88598083,NA,NA,20.58096752,20.58096752,7.992550159
8/02/1972,8.114369878,8.8880896,13.8880896,NA,NA,20.58376861,20.58376861,7.994128933
9/02/1972,8.117310174,8.89019836,13.89019836,NA,NA,20.58656969,20.58656969,7.995707707
10/02/1972,8.12025047,8.89230713,13.89230713,NA,NA,20.58937077,20.58937077,7.997286482
11/02/1972,8.123190765,8.8944159,13.8944159,NA,NA,20.59217185,20.59217185,7.998865256
12/02/1972,8.126131061,8.89652466,13.89652466,NA,NA,20.59497294,20.59497294,8.00044403
13/02/1972,8.129071357,8.89863343,13.89863343,NA,NA,20.59777402,20.59777402,8.002022805
14/02/1972,8.132011652,8.9007422,13.9007422,NA,NA,20.6005751,20.6005751,8.003601579
15/02/1972,8.134951948,8.90285096,13.90285096,NA,NA,20.60337618,20.60337618,8.005180353
16/02/1972,8.137892244,8.90495973,13.90495973,NA,NA,20.60617727,20.60617727,8.006759127
17/02/1972,8.140832539,8.90706849,13.90706849,NA,NA,20.60897835,20.60897835,8.008337902
18/02/1972,8.143772835,8.90917726,13.90917726,NA,NA,20.61177943,20.61177943,8.009916676
19/02/1972,8.146713131,8.91128603,13.91128603,NA,NA,20.61458051,20.61458051,8.01149545
20/02/1972,8.149653426,8.91339479,13.91339479,NA,NA,20.6173816,20.6173816,8.013074224
21/02/1972,8.152593722,8.91550356,13.91550356,NA,NA,20.62018268,20.62018268,8.014652999
22/02/1972,8.155534018,8.91761233,13.91761233,NA,NA,20.62298376,20.62298376,8.016231773
23/02/1972,8.158474313,8.91972109,13.91972109,NA,NA,20.62578484,20.62578484,8.017810547
24/02/1972,8.161414609,8.92182986,13.92182986,NA,NA,20.62858593,20.62858593,8.019389321
25/02/1972,8.164354905,8.92393863,13.92393863,NA,NA,20.63138701,20.63138701,8.020968096
26/02/1972,8.1672952,8.92604739,13.92604739,NA,NA,20.63418809,20.63418809,8.02254687
27/02/1972,8.170235496,8.92815616,13.92815616,NA,NA,20.63698917,20.63698917,8.024125644
28/02/1972,8.173175792,8.93026493,13.93026493,NA,NA,20.63979026,20.63979026,8.025704418
29/02/1972,8.176116087,8.93237369,13.93237369,NA,NA,20.64259134,20.64259134,8.027283193
1/03/1972,8.179056383,8.93448246,13.93448246,NA,NA,20.64539242,20.64539242,8.028861967
2/03/1972,8.181996679,8.93659123,13.93659123,NA,NA,20.6481935,20.6481935,8.030440741
3/03/1972,8.184936974,8.93869999,13.93869999,NA,NA,20.65099459,20.65099459,8.032019515
4/03/1972,8.18787727,8.94080876,13.94080876,NA,NA,20.65379567,20.65379567,8.03359829
5/03/1972,8.190817566,8.94291753,13.94291753,NA,NA,20.65659675,20.65659675,8.035177064
6/03/1972,8.193757861,8.94502629,13.94502629,NA,NA,20.65939783,20.65939783,8.036755838
7/03/1972,8.196698157,8.94713506,13.94713506,NA,NA,20.66219892,20.66219892,8.038334612
8/03/1972,8.199638453,8.94924383,13.94924383,NA,NA,20.665,20.665,8.039913387
9/03/1972,8.202578748,8.95135259,13.95135259,NA,NA,20.66780108,20.66780108,8.040574068
10/03/1972,8.205519044,8.95346136,13.95346136,NA,NA,20.67060217,20.67060217,8.041181458
11/03/1972,8.20845934,8.95557013,13.95557013,NA,NA,20.67340325,20.67340325,8.041788848
12/03/1972,8.211399635,8.95767889,13.95767889,NA,NA,20.67620433,20.67620433,8.042396238
13/03/1972,8.214339931,8.95978766,13.95978766,NA,NA,20.67900541,20.67900541,8.043003627
14/03/1972,8.217280227,8.96232542,13.96232542,NA,NA,20.6818065,20.6818065,8.043611017
15/03/1972,8.220249896,8.96491121,13.96491121,NA,NA,20.68460758,20.68460758,8.044218407
16/03/1972,8.223581841,8.96749701,13.96749701,NA,NA,20.68740866,20.68740866,8.044825797
17/03/1972,8.226913786,8.9700828,13.9700828,NA,NA,20.69020974,20.69020974,8.045433187
18/03/1972,8.230245731,8.9726686,13.9726686,NA,NA,20.69301083,20.69301083,8.046040577
19/03/1972,8.233577676,8.97525439,13.97525439,NA,NA,20.69581191,20.69581191,8.046647967
20/03/1972,8.236909621,8.97784018,13.97784018,NA,NA,20.69861299,20.69861299,8.047255357
21/03/1972,8.240241566,8.98042598,13.98042598,NA,NA,20.70141407,20.70141407,8.047862747
22/03/1972,8.243573511,8.98301177,13.98301177,NA,NA,20.70421516,20.70421516,8.048470137
23/03/1972,8.246905456,8.98559757,13.98559757,NA,NA,20.70701624,20.70701624,8.049077527
24/03/1972,8.250237401,8.98818336,13.98818336,NA,NA,20.70981732,20.70981732,8.049684916
25/03/1972,8.253569346,8.99076915,13.99076915,NA,NA,20.7126184,20.7126184,8.050292306
26/03/1972,8.256901291,8.99335495,13.99335495,NA,NA,20.71541949,20.71541949,8.050899696
27/03/1972,8.260233236,8.99594074,13.99594074,NA,NA,20.71822057,20.71822057,8.051507086
28/03/1972,8.263565181,8.99852654,13.99852654,NA,NA,20.72102165,20.72102165,8.052114476
29/03/1972,8.266897126,9.00111233,14.00111233,NA,NA,20.72382273,20.72382273,8.052721866
30/03/1972,8.270229071,9.00369812,14.00369812,NA,NA,20.72662382,20.72662382,8.053329256
31/03/1972,8.273561016,9.00628392,14.00628392,NA,NA,20.7294249,20.7294249,8.053936646
