Date,406213_rain,406213_evap,406215_rain,406215_evap,406216_rain,406216_evap,406217_rain,406217_evap,406262_rain,406262_evap,406214_rain,406214_evap,406235_rain,406235_evap,406226_rain,406226_evap,406219_rain,406219_evap,Dam_rain,Dam_evap,406201_rain,406201_evap,406224_rain,406224_evap,406218_rain,406218_evap,406202_rain,406202_evap,406265_rain,406265_evap
24/10/2008,0.0000,3.6648,0.0000,3.7310,0.0000,3.6351,0.0000,3.6979,0.0000,3.6894,0.0000,3.6854,0.0000,3.5758,0.0000,3.6033,0.0000,3.6562,0.0000,3.6350,0.0000,3.6521,0.0000,3.6161,0.0000,3.6572,0.0000,3.6720,0.0000,3.6699
25/10/2008,0.0000,4.1779,0.0000,4.2042,0.0000,4.1647,0.0000,4.2426,0.0000,4.3136,0.0000,4.2654,0.0000,4.2161,0.0000,4.2726,0.0000,4.2502,0.0000,4.2731,0.0000,4.3334,0.0000,4.3855,0.0000,4.4019,0.0000,4.4604,0.0000,4.5175
26/10/2008,0.0000,4.1006,0.0000,4.1713,0.0000,4.1425,0.0000,4.2589,0.0000,4.1794,0.0000,4.2270,0.0000,4.0481,0.0000,4.0632,0.0000,4.1388,0.0000,4.1897,0.0000,4.1781,0.0000,4.0934,0.0000,4.1635,0.0000,4.1711,0.0000,4.2419
27/10/2008,0.0515,4.0609,0.0130,4.1048,0.0000,4.2063,0.0000,4.4508,0.0000,4.5102,0.0000,4.4666,0.0097,4.3067,0.0000,4.4827,0.0000,4.3575,0.0000,4.5450,0.0000,4.6098,0.0000,4.7027,0.0000,4.8289,0.0000,4.9163,0.0000,4.9739
28/10/2008,0.2270,4.1997,0.3453,4.4635,0.0000,4.5978,0.0000,4.8543,0.0000,4.9028,0.0000,4.9085,0.2516,4.4237,0.0722,4.7346,0.1007,4.6507,0.0000,4.9206,0.0000,4.9901,0.0000,5.0880,0.0000,5.1787,0.0000,5.2249,0.0000,5.2473
29/10/2008,0.0312,4.5984,0.0235,4.6761,0.0000,4.6702,0.0000,4.8955,0.0000,5.0059,0.0000,4.9667,0.0000,4.7416,0.0000,5.0144,0.0018,4.8692,0.0000,5.1150,0.0000,5.1007,0.0000,5.1453,0.0000,5.1732,0.0000,5.2035,0.0000,5.2260
30/10/2008,0.4690,4.1981,0.2616,4.2721,0.8972,4.3794,0.4486,4.4419,0.3836,4.4818,0.4690,4.4669,0.2304,4.2606,0.1532,4.2929,0.3366,4.3520,0.1714,4.4746,0.1231,4.5083,0.0014,4.5177,0.0160,4.5724,0.0000,4.6074,0.0000,4.6383
31/10/2008,1.4636,3.4454,0.5759,3.4391,0.1472,3.4970,0.0000,3.6794,0.1836,3.8423,0.1148,3.8216,0.7101,3.7426,0.7316,3.9609,0.6569,3.7550,0.7286,4.0196,0.7366,4.0188,0.7795,3.9913,0.3029,3.9625,0.0492,3.8564,0.1951,3.8475
01/11/2008,1.0833,4.4704,0.6237,4.6629,0.0000,4.7832,0.0000,5.1555,0.0000,5.1744,0.0000,5.1694,0.0290,4.6926,0.0228,4.9359,0.0713,4.8453,0.0000,5.0877,0.0000,5.2069,0.0000,5.2460,0.0000,5.2807,0.0000,5.3122,0.0000,5.3278
02/11/2008,0.0429,3.9129,0.0548,3.9539,0.0000,3.9713,0.0000,4.1895,0.0000,4.2206,0.0000,4.2471,0.0101,4.0158,0.0114,4.1429,0.0018,4.0760,0.0000,4.2251,0.0000,4.3411,0.0000,4.3608,0.0000,4.4140,0.0000,4.4454,0.0016,4.4685
03/11/2008,2.2197,3.1706,3.2024,3.3182,9.1556,3.4497,4.6629,3.8494,3.4803,3.9674,3.7070,3.9018,3.6622,3.4114,2.5620,3.7349,2.7406,3.6095,2.5429,3.9817,2.2007,4.0678,1.8832,4.1405,1.5827,4.3021,1.0127,4.4710,0.6033,4.5866
04/11/2008,2.9238,4.6393,1.3728,4.7030,0.0000,4.7283,0.0000,4.8787,0.0000,4.9826,0.0000,4.9735,0.0507,4.7529,0.0342,4.9764,0.5129,4.8593,0.0000,5.0498,0.0000,5.0802,0.0000,5.0949,0.0000,5.1163,0.0000,5.1512,0.0000,5.1463
05/11/2008,0.0814,3.5496,0.0000,3.5904,0.0000,3.5959,0.0000,3.7033,0.0000,3.7236,0.0000,3.7517,0.0318,3.6330,0.0000,3.7941,0.0056,3.6903,0.0000,3.8502,0.0000,3.8664,0.0000,3.9733,0.0000,4.0569,0.0000,4.1076,0.0000,4.2171
06/11/2008,0.5571,4.7906,0.2045,4.8165,0.0000,4.8049,0.0000,4.9330,0.0000,4.9858,0.0000,5.0090,0.0806,4.8648,0.0000,5.0828,0.1664,4.9510,0.0000,5.1219,0.0000,5.1422,0.0000,5.2275,0.0000,5.2976,0.0000,5.3917,0.0000,5.4054
07/11/2008,0.3184,2.7888,0.1307,2.7998,0.0028,2.7038,2.9771,2.7375,1.0754,2.8681,4.4035,2.8079,0.0000,2.8008,0.0000,2.8524,0.0314,2.8223,0.0857,2.8556,2.9108,2.8736,0.7536,2.9168,1.5733,2.9338,0.0000,2.9312,0.0000,3.0484
08/11/2008,29.1333,3.2831,32.4033,3.4192,32.4500,3.5069,25.7429,3.8137,25.1869,4.0035,22.8310,3.9215,32.0816,3.4775,26.2797,3.7992,29.2219,3.6755,24.9000,4.0505,21.9685,4.0630,28.5018,4.1079,31.2531,4.2337,35.8968,4.4040,30.5459,4.4241
09/11/2008,0.1308,4.9409,0.3101,5.0403,0.0028,5.0434,0.2314,5.2085,0.0016,5.1874,0.0528,5.2260,1.4341,5.0172,1.2620,5.1444,0.0754,5.0954,0.0000,5.1556,0.0128,5.2377,0.1914,5.2829,0.0037,5.3604,0.0000,5.4863,0.0000,5.5236
10/11/2008,0.0088,4.9945,0.0000,5.0288,0.0000,5.0873,0.0000,5.2630,0.0000,5.3469,0.0000,5.2924,0.0083,5.1461,0.2924,5.3300,0.0072,5.2169,0.0000,5.3690,0.0401,5.4388,0.4927,5.5554,0.0222,5.5835,0.0000,5.6210,0.0000,5.7581
11/11/2008,0.0000,5.5446,0.0019,5.5416,0.0000,5.4400,0.0000,5.5408,0.0000,5.5581,0.0000,5.5542,0.0000,5.5064,0.0000,5.5633,0.0000,5.5595,0.0000,5.5881,0.0000,5.5997,0.0000,5.6105,0.0000,5.5355,0.0000,5.4974,0.0000,5.5036
12/11/2008,0.0000,5.4934,0.0000,5.5452,0.0000,5.6358,0.0000,5.7380,0.0000,5.7726,0.0000,5.7738,0.0000,5.6445,0.0000,5.7505,0.0000,5.6629,0.0000,5.7947,0.0000,5.8586,0.0000,5.9463,0.0000,5.9878,0.0000,6.1086,0.0000,6.1596
13/11/2008,0.1952,4.6678,0.2173,4.6792,0.2000,4.6973,0.0000,4.7538,0.9311,4.6788,0.6246,4.7076,0.0240,4.6004,0.1785,4.6144,0.7571,4.6335,3.2714,4.6462,2.0833,4.6789,0.1227,4.7031,0.2790,4.7346,0.0000,4.6856,0.0000,4.7282
14/11/2008,10.5849,4.4263,10.2153,4.5649,8.6611,4.6593,6.5457,4.8541,4.9131,4.7544,5.5824,4.8096,8.0806,4.4687,5.4291,4.5635,6.9747,4.5924,1.8857,4.6973,2.2229,4.7353,2.2859,4.6671,3.0008,4.7050,3.1651,4.7435,2.4246,4.7777
15/11/2008,0.0038,5.0252,0.0000,5.1177,0.0000,5.1273,0.0000,5.2497,0.0377,5.2854,0.0430,5.2930,0.3447,5.1836,0.6076,5.3132,0.0738,5.2225,0.2143,5.3294,0.4410,5.3685,2.2955,5.4185,2.7675,5.4604,3.5571,5.4837,3.2344,5.4995
16/11/2008,0.0000,4.7260,0.0499,4.8122,0.0000,4.9028,0.0000,5.0892,0.0000,5.1259,0.0000,5.1123,0.0000,4.8618,0.0000,4.9629,0.0106,4.9286,0.0000,5.1320,0.0000,5.1445,0.0000,5.1545,0.0000,5.1908,0.0889,5.2640,0.0426,5.3563
17/11/2008,0.0155,4.8756,0.0194,5.0153,0.0000,5.0142,0.0000,5.1937,0.0000,5.1973,0.0000,5.1734,0.0000,5.0081,0.0152,5.1539,0.0000,5.0954,0.0000,5.1877,0.0084,5.2023,0.0750,5.2316,0.0021,5.2503,0.0000,5.2873,0.0000,5.2797
18/11/2008,0.1115,3.0916,0.0464,3.0323,0.0000,2.9986,0.0000,3.0905,0.0000,3.1276,0.0000,3.1202,0.0000,3.1049,0.0000,3.2136,0.0099,3.1240,0.0000,3.1440,0.0000,3.1669,0.0000,3.1928,0.0074,3.2291,0.0444,3.2518,0.0230,3.1336
19/11/2008,3.7008,2.8680,3.8229,2.8582,7.0278,2.7958,10.4371,2.8680,7.4590,3.0634,8.9556,2.9718,3.5470,2.9628,3.3038,3.0617,4.2770,3.0125,5.1286,3.0865,6.6628,3.1085,8.0032,3.0925,10.1617,3.1083,9.4381,3.1155,9.1492,3.1330
20/11/2008,0.7849,3.2182,1.2970,3.4022,5.1444,3.5591,4.3086,3.9779,2.1180,4.0361,3.6042,4.0592,1.0300,3.4717,1.8797,3.8179,0.6630,3.6877,0.8571,4.0233,3.4198,4.2031,9.4450,4.2252,13.0687,4.3463,18.2571,4.3916,19.0213,4.4255
21/11/2008,0.1492,3.7773,0.0616,3.6458,0.0000,3.6315,0.0000,3.6610,0.0000,3.8076,0.0000,3.7446,0.0000,3.9608,0.0000,4.0335,0.0099,3.8524,0.0000,3.9156,0.0000,3.9309,0.0000,4.0864,0.0000,4.1340,0.0000,4.2738,0.0000,4.3394
22/11/2008,5.1952,3.1628,6.8735,3.2572,7.3833,3.2936,5.6057,3.5943,5.1852,3.6552,4.8894,3.5916,6.5364,3.3290,4.1215,3.5988,5.1734,3.4831,3.7429,3.6818,2.7178,3.7015,2.4441,3.7928,2.6926,3.8675,2.0905,3.9680,0.9426,4.0280
23/11/2008,3.1705,4.0057,3.3938,4.1230,2.2306,4.1697,1.4829,4.4741,1.6361,4.5551,1.6768,4.5006,1.3793,4.1891,0.5570,4.3627,1.7700,4.3055,2.0429,4.5470,1.6163,4.6222,0.9223,4.7024,1.6580,4.8120,1.4905,4.8355,0.6541,4.9897
24/11/2008,0.0291,3.5951,0.0165,3.8689,0.0000,3.9484,0.0000,4.2125,0.0000,4.2204,0.0000,4.2505,0.0000,3.6752,0.0152,3.9165,0.0032,3.9349,0.0000,4.2116,0.0044,4.1978,0.0568,4.1471,0.0004,4.1979,0.0000,4.1968,0.0000,4.2088
25/11/2008,0.0000,5.6672,0.0000,5.7509,0.0000,5.7173,0.0000,6.0201,0.0000,6.0626,0.0000,6.0437,0.0000,5.7361,0.0000,5.9561,0.0000,5.9059,0.0000,6.0766,0.0000,6.1010,0.0000,6.0834,0.0000,6.1142,0.0000,6.1428,0.0000,6.1289
26/11/2008,0.0000,5.5261,0.0000,5.5756,0.0000,5.5486,0.0000,5.7179,0.0000,5.7521,0.0000,5.7463,0.0000,5.6051,0.0000,5.6740,0.0000,5.6993,0.0000,5.7337,0.0000,5.7571,0.0000,5.7596,0.0000,5.7031,0.0000,5.7159,0.0000,5.6296
27/11/2008,0.1621,5.0792,0.0198,5.0886,0.0000,5.0774,0.0000,5.3130,0.0000,5.2436,0.0486,5.3053,0.0000,5.1102,0.0304,5.1984,0.0036,5.1555,0.0000,5.2432,0.7793,5.3938,5.1564,5.4830,7.5469,5.6354,7.6302,5.7683,3.3262,5.8546
28/11/2008,2.3950,3.3290,0.8279,3.3522,0.7972,3.2449,0.7114,3.3736,0.9000,3.3853,0.8965,3.3684,0.7286,3.1865,0.9785,3.2120,1.2862,3.3263,1.3143,3.3799,1.0176,3.3140,1.1636,3.2331,1.0029,3.2606,1.2825,3.2969,1.5951,3.3447
29/11/2008,2.2866,3.5648,3.3811,3.6598,6.1306,3.7354,6.2514,3.9671,4.6197,4.0458,5.1183,4.0040,3.6728,3.8014,2.6418,4.0554,2.2005,3.9079,2.1857,4.1111,2.5861,4.2331,2.9577,4.3188,4.4572,4.3926,5.2317,4.5670,4.1623,4.6231
30/11/2008,0.1324,5.0122,0.5919,5.0856,1.3611,5.1031,0.3343,5.2804,0.4492,5.3672,0.4514,5.3201,0.0000,5.1484,0.1570,5.2561,0.3307,5.2052,1.0143,5.4152,1.1046,5.4184,1.9350,5.4565,2.5230,5.4870,1.6111,5.5210,0.3098,5.7030
01/12/2008,0.8316,4.3797,1.9449,4.5603,1.2806,4.5874,0.8314,4.9308,0.7951,4.9804,0.7056,4.9418,0.4525,4.5702,0.0911,4.9283,0.6361,4.7871,0.1714,5.0298,0.1537,5.0584,0.2345,5.0980,0.3218,5.2281,0.4365,5.3311,0.3279,5.4011
02/12/2008,0.4002,4.2869,0.0562,4.3190,0.0000,4.4096,0.0000,4.6969,0.0000,4.7694,0.0000,4.7869,0.0000,4.5339,0.0000,4.8001,0.0506,4.6092,0.0000,4.9077,0.0000,4.9338,0.0000,5.0367,0.0000,5.1418,0.0000,5.2768,0.0000,5.4005
03/12/2008,0.0000,4.6850,0.0000,4.7160,0.0000,4.7872,0.0000,5.0974,0.0000,5.1518,0.0000,5.1491,0.0000,4.9256,0.0000,5.1865,0.0000,4.9967,0.0000,5.2675,0.0000,5.2849,0.0000,5.3759,0.0000,5.4656,0.0000,5.6342,0.0180,5.6783
04/12/2008,0.0153,4.0333,0.0150,4.0127,0.0000,4.0056,0.0000,4.0719,0.0000,4.1523,0.0000,4.1275,0.0000,4.1315,0.0329,4.1517,0.0271,4.0937,0.0143,4.1811,0.1108,4.1869,0.1673,4.2066,0.0490,4.2325,0.0000,4.2575,0.0000,4.3080
05/12/2008,0.3854,5.9646,0.6180,6.0583,0.3944,5.9994,0.8286,6.2659,0.6770,6.4192,0.7120,6.3740,0.3834,6.1739,0.7468,6.4823,0.5307,6.3531,0.2429,6.5897,0.2159,6.5879,0.0527,6.6187,0.0004,6.6676,0.0000,6.7433,0.0000,6.7731
06/12/2008,0.0000,4.8596,0.0000,4.8695,0.0000,4.8311,0.0000,4.9430,0.0000,5.0154,0.0380,4.9842,0.0000,4.9598,0.0000,5.0847,0.0000,4.9998,0.0000,5.0775,0.0176,5.1000,0.0000,5.1530,0.0000,5.1654,0.0000,5.0575,0.0000,5.0578
07/12/2008,0.7592,5.1316,0.9968,5.2442,0.0528,5.3065,0.0000,5.5578,0.0000,5.5915,0.0282,5.6204,0.5862,5.2749,0.2937,5.5301,0.3837,5.4426,0.0000,5.6341,0.0278,5.7064,0.1445,5.7657,0.0531,5.8410,0.0000,5.8926,0.0000,5.9581
08/12/2008,0.0000,5.5129,0.0000,5.5497,0.0000,5.7113,0.0000,5.8428,0.0000,5.8753,0.0000,5.8752,0.0000,5.6705,0.0000,5.8104,0.0000,5.7097,0.0000,5.9185,0.0000,5.9379,0.0000,5.9904,0.0000,6.0285,0.0000,6.0563,0.0000,6.0853
09/12/2008,0.2768,3.5055,0.2215,3.4398,0.0000,3.4473,0.0000,3.5185,0.0000,3.5409,0.0000,3.5456,0.0000,3.5884,0.3987,3.6915,0.1682,3.6179,0.2571,3.6974,0.8890,3.7321,1.4255,3.8240,0.5786,3.8728,0.0111,3.9612,0.0033,4.0344
10/12/2008,5.2776,5.3966,4.0312,5.4985,3.8472,5.5243,2.6457,5.6988,2.3836,5.9134,2.5261,5.8444,4.2083,5.5928,2.0025,5.8718,2.9366,5.7420,2.1571,6.0062,1.7652,6.0177,1.1436,6.0448,2.2477,6.0667,3.4222,6.0833,4.8475,6.1158
11/12/2008,0.0038,5.8796,0.0000,5.9343,0.0000,5.8624,0.0000,6.0186,0.0000,6.0568,0.0162,6.0446,0.0000,6.0020,0.0000,6.0941,0.0000,6.0959,0.0000,6.1014,0.0148,6.1168,0.0000,6.1348,0.0000,6.1608,0.0000,6.1496,0.0000,6.0145
12/12/2008,1.2801,2.9877,0.5280,3.0423,0.0000,3.0385,0.1171,3.0257,0.0000,3.0271,0.0232,3.0577,0.0000,3.0089,0.0000,3.0699,0.0704,3.0327,0.0000,3.0067,0.0000,3.0271,0.0000,2.9906,0.0000,3.0213,0.0000,2.9959,0.0000,2.9683
13/12/2008,45.4964,3.0054,41.4165,3.1238,38.4972,3.1548,36.1514,3.4613,36.7639,3.5288,36.1022,3.5195,36.0967,3.1794,26.7620,3.4677,35.6578,3.3558,28.6571,3.5858,27.8256,3.6289,24.9050,3.5652,28.2860,3.6838,29.0778,3.6132,28.0918,3.6288
14/12/2008,18.2389,3.8881,11.8847,4.0145,7.6806,3.9414,5.8657,4.2244,5.8213,4.2811,5.7120,4.2396,11.5618,4.0229,9.0772,4.2244,8.7052,4.1661,8.7571,4.2883,8.1394,4.3028,8.0177,4.1848,7.3498,4.1939,7.9270,4.2054,6.6459,4.1936
15/12/2008,1.0768,4.3754,0.7859,4.5165,0.0028,4.6377,0.0000,4.9304,0.0000,4.9582,0.0000,4.9609,0.3410,4.6081,0.1291,4.8507,0.3124,4.7364,0.0857,5.0261,0.0044,5.1176,0.0000,5.2793,0.0091,5.3881,0.1635,5.5882,0.1295,5.6984
16/12/2008,0.0437,4.3531,0.0192,4.4130,0.0000,4.5269,0.6743,4.6558,0.2082,4.7249,1.0099,4.7620,0.0263,4.5847,0.0228,4.8241,0.0005,4.6435,0.0000,4.8906,0.6736,4.9310,0.1795,5.0792,0.3638,5.1709,0.0000,5.3134,0.0000,5.4314
17/12/2008,1.0293,3.5522,0.7716,3.6060,1.1417,3.6350,1.2114,3.8802,1.0377,3.9292,1.1099,3.8900,0.8309,3.6269,0.5063,3.7467,0.6576,3.7105,0.4857,3.8504,0.9225,3.9160,1.7977,3.8189,1.7296,3.9694,1.8333,4.0080,2.0557,3.9979
18/12/2008,4.4469,3.8671,3.5689,3.9448,7.9583,3.9188,7.8400,4.1813,5.8508,4.3060,6.9986,4.2955,4.3143,4.0024,5.3937,4.2898,4.4643,4.1717,4.0857,4.4271,6.0881,4.5061,9.9923,4.5535,11.9724,4.6885,11.9873,4.7780,11.5459,4.8040
19/12/2008,1.6722,4.5890,2.1888,4.8460,0.9417,4.9327,0.5343,5.2623,0.9049,5.3168,0.5085,5.2833,1.6608,4.6902,2.1696,5.0201,1.9481,4.9831,1.1714,5.2653,0.4189,5.3223,1.0200,5.3253,0.4284,5.4072,0.6635,5.5095,1.0148,5.5732
20/12/2008,0.0038,5.3631,0.0024,5.4687,0.0000,5.5684,0.0000,5.7674,0.0000,5.8191,0.0000,5.7783,0.0000,5.5103,0.0000,5.7088,0.0000,5.6434,0.0000,5.8542,0.0000,5.8407,0.0000,5.8421,0.0000,5.9598,0.0000,5.9617,0.0000,5.9803
21/12/2008,0.0038,5.8325,0.0000,5.8613,0.0000,5.7540,0.0000,5.9524,0.0000,6.0239,0.0000,5.9998,0.0000,5.8762,0.0000,5.9701,0.0000,5.9475,0.0000,6.0292,0.0000,6.0406,0.0000,6.0263,0.0000,6.0512,0.0000,5.9243,0.0000,5.9332
22/12/2008,0.0000,5.7260,0.2043,5.8578,0.0000,5.8895,0.0000,5.9513,0.0000,5.8906,0.0000,5.8746,0.0000,5.6645,0.0000,5.7283,0.0000,5.7694,0.0000,5.7696,0.0000,5.7917,0.0000,5.8111,0.0000,5.8583,0.0000,5.9236,0.0000,5.9646
23/12/2008,0.0098,5.1774,0.0003,5.3008,0.0000,5.4000,0.0000,5.7943,0.0000,5.8507,0.0000,5.8519,0.0000,5.4277,0.0000,5.6961,0.0000,5.5674,0.0000,5.8557,0.0000,5.9500,0.0000,6.0208,0.0000,6.1323,0.0000,6.1037,0.0000,6.0459
24/12/2008,0.0000,6.0894,0.0000,6.1422,0.0000,6.1341,0.0000,6.2523,0.0000,6.2996,0.0000,6.2761,0.0000,6.1868,0.0000,6.2969,0.0000,6.2539,0.0000,6.3407,0.0000,6.3240,0.0000,6.2668,0.0000,6.2201,0.0000,6.1204,0.0000,6.0275
25/12/2008,0.0000,5.8545,0.0000,5.9204,0.0000,6.0958,0.0000,6.2839,0.0000,6.3255,0.0000,6.3243,0.0000,5.9726,0.0772,6.1002,0.0289,6.0479,0.0714,6.1977,0.1584,6.3225,0.2282,6.3544,0.1082,6.4241,0.0000,6.4338,0.0000,6.4880
26/12/2008,0.0000,5.1817,0.0000,5.2528,0.0000,5.3272,0.0000,5.5892,0.0000,5.6032,0.0120,5.5728,0.0000,5.3766,0.4861,5.6425,0.1756,5.4808,0.3143,5.6874,1.0577,5.7500,1.7277,5.8235,0.7527,5.9284,0.0222,6.0523,0.0000,6.1022
27/12/2008,0.0441,5.8443,0.0616,5.9563,0.0250,5.9184,0.0000,6.0613,0.1262,6.0883,0.0958,6.0758,0.0512,5.7985,0.0481,5.8388,0.1490,5.9456,0.2571,6.0624,0.4835,6.0460,1.6968,5.8882,2.5551,5.9363,2.6556,5.9174,2.5492,5.9701
28/12/2008,0.6626,5.8237,0.7457,5.8515,0.5833,5.9702,0.0171,6.2218,0.6836,6.2940,0.2063,6.2272,0.9189,6.0959,0.6519,6.3008,1.7409,6.1267,1.3000,6.3296,0.3551,6.4213,0.6827,6.5280,0.3021,6.5690,0.2524,6.6253,0.1098,6.6561
29/12/2008,0.0121,5.0868,0.0057,5.1302,0.0000,5.2129,0.0000,5.3553,0.0000,5.4297,0.0000,5.3922,0.0000,5.2491,0.0000,5.3945,0.0000,5.2865,0.0000,5.4335,0.0000,5.5032,0.0000,5.6469,0.0000,5.6997,0.0000,5.7511,0.0000,5.7840
30/12/2008,0.9285,3.7755,0.5608,3.9580,0.3667,4.0659,0.2143,4.5176,0.0836,4.6488,0.1725,4.6134,0.4539,4.0442,0.4329,4.4736,0.3070,4.3054,0.3429,4.7743,0.5683,4.7980,0.9864,4.8614,0.6288,4.9935,0.3873,5.0194,0.1066,5.0362
31/12/2008,0.8201,4.7851,0.7953,4.8733,2.6472,4.9549,2.2314,5.2350,1.9967,5.2701,1.9894,5.2272,0.2931,5.0010,0.8570,5.1319,0.7023,5.0740,1.2571,5.3134,1.2916,5.3211,1.0223,5.3729,0.7992,5.4576,0.3238,5.4657,0.0393,5.6036
01/01/2009,0.0019,4.4537,0.0019,4.6518,0.0000,4.9694,0.0000,5.3599,0.0000,5.4017,0.0000,5.4139,0.0000,4.8317,0.0000,5.1697,0.0000,4.9896,0.0000,5.4497,0.0000,5.5408,0.0000,5.6244,0.0000,5.7213,0.0000,5.8515,0.0000,5.9690
02/01/2009,0.0094,4.9315,0.0405,5.0362,0.0000,5.1447,0.0000,5.4005,0.0000,5.4340,0.0000,5.4102,0.0000,5.0866,0.0000,5.2491,0.0000,5.1972,0.0000,5.4555,0.0000,5.4715,0.0000,5.4806,0.0000,5.5511,0.0000,5.6710,0.0000,5.7192
03/01/2009,0.0000,4.8037,0.0019,4.8450,0.0000,4.9525,0.0000,5.1333,0.0000,5.1514,0.0000,5.1486,0.0000,5.0222,0.0000,5.1255,0.0000,5.0039,0.0000,5.1691,0.0000,5.1992,0.0000,5.3020,0.0000,5.3949,0.0000,5.5007,0.0000,5.6000
04/01/2009,0.0000,5.5421,0.0000,5.5866,0.0000,5.5797,0.0000,5.6765,0.0000,5.7128,0.0000,5.7299,0.0000,5.6311,0.0000,5.7269,0.0000,5.6829,0.0000,5.7586,0.0000,5.8415,0.0000,5.8941,0.0000,5.9356,0.0000,5.9780,0.0000,5.9773
05/01/2009,0.0000,6.2303,0.0000,6.3074,0.0000,6.3176,0.0000,6.4356,0.0000,6.4246,0.0000,6.4305,0.0000,6.3535,0.0000,6.4614,0.0000,6.4005,0.0000,6.4806,0.0000,6.5192,0.0000,6.6549,0.0000,6.6885,0.0000,6.7342,0.0000,6.8730
06/01/2009,0.0000,6.8225,0.0000,6.8460,0.0000,6.8402,0.0000,6.9430,0.0000,6.9797,0.0000,6.9614,0.0000,6.9220,0.0000,7.0281,0.0000,6.9537,0.0000,7.0069,0.0000,7.0297,0.0000,7.0673,0.0000,7.0935,0.0000,7.1335,0.0000,7.1569
07/01/2009,0.0063,5.2520,0.0003,5.7108,0.0000,6.0932,0.0000,6.5117,0.0000,6.5114,0.0000,6.5537,0.0000,5.6664,0.0000,6.0559,0.0000,5.9980,0.0000,6.4973,0.0000,6.5510,0.0000,6.6407,0.0000,6.8174,0.0000,6.9800,0.0000,7.1432
08/01/2009,0.0038,5.2789,0.0000,5.4134,0.0000,5.5113,0.0000,5.7513,0.0000,5.7719,0.0000,5.7718,0.0000,5.4447,0.0000,5.6825,0.0000,5.5916,0.0000,5.7708,0.0000,5.8232,0.0000,5.9061,0.0000,5.9227,0.0000,6.0085,0.0000,6.0591
09/01/2009,0.0000,4.6101,0.0000,4.6358,0.0000,4.6942,0.0000,4.9090,0.0000,4.9941,0.0000,5.0096,0.0000,4.8451,0.0000,5.1091,0.0000,4.9175,0.0000,5.1553,0.0000,5.1556,0.0000,5.2899,0.0000,5.3231,0.0000,5.4526,0.0000,5.4678
10/01/2009,0.0000,5.5195,0.0000,5.5935,0.0000,5.6768,0.0000,5.8871,0.0000,5.8926,0.0000,5.9155,0.0000,5.6507,0.0000,5.8480,0.0000,5.7430,0.0000,5.9077,0.0000,5.9548,0.0000,5.9579,0.0000,6.0217,0.0000,6.0173,0.0000,6.0775
11/01/2009,0.0000,5.3323,0.0000,5.4122,0.0000,5.4709,0.0000,5.6166,0.0000,5.6616,0.0000,5.6445,0.0000,5.4675,0.0000,5.6163,0.0000,5.5501,0.0000,5.6811,0.0000,5.7020,0.0000,5.7245,0.0000,5.7869,0.0000,5.9171,0.0000,5.9626
12/01/2009,0.0000,5.6020,0.0000,5.7134,0.0000,5.8524,0.0000,6.0404,0.0000,6.0706,0.0000,6.0592,0.0000,5.8391,0.0000,5.9795,0.0000,5.8863,0.0000,6.0658,0.0000,6.1415,0.0000,6.2145,0.0000,6.2899,0.0000,6.3451,0.0000,6.3548
13/01/2009,0.0000,6.9340,0.0007,6.8764,0.0000,6.8968,0.0000,6.8897,0.0000,6.9566,0.0000,6.9376,0.0000,6.9853,0.0000,7.0231,0.0000,6.9636,0.0000,7.0195,0.0000,7.0192,0.0000,7.0501,0.0000,7.0781,0.0000,7.1558,0.0000,7.1763
14/01/2009,0.0000,6.8972,0.0000,6.9571,0.0000,7.0284,0.0000,7.1089,0.0000,7.1039,0.0000,7.0962,0.0000,6.9883,0.0000,7.0689,0.0000,7.0404,0.0000,7.1141,0.0000,7.1291,0.0000,7.2605,0.0000,7.3269,0.0000,7.4385,0.0000,7.5277
15/01/2009,0.0000,4.4539,0.0000,4.5073,0.0000,4.5938,0.0000,4.8237,0.0000,4.8742,0.0000,4.8832,0.0000,4.6157,0.0000,4.8407,0.0000,4.7221,0.0000,4.9386,0.0000,5.0304,0.0000,5.1119,0.0000,5.2021,0.0000,5.3999,0.0000,5.4778
16/01/2009,0.0000,4.9234,0.0000,5.0089,0.0000,5.1175,0.0000,5.3306,0.0000,5.3636,0.0000,5.3922,0.0000,5.0558,0.0000,5.2991,0.0000,5.2005,0.0000,5.3902,0.0000,5.5011,0.0000,5.5657,0.0000,5.6987,0.0000,5.7462,0.0000,5.8152
17/01/2009,0.0000,5.3176,0.0000,5.4060,0.0000,5.4986,0.0000,5.6404,0.0000,5.7349,0.0000,5.6958,0.0000,5.5437,0.0000,5.6886,0.0000,5.5954,0.0000,5.7849,0.0000,5.7807,0.0000,5.7514,0.0000,5.8013,0.0000,5.7879,0.0000,5.8082
18/01/2009,0.0000,5.8887,0.0000,5.8940,0.0000,5.8460,0.0000,5.9452,0.0000,6.0089,0.0000,5.9761,0.0000,5.9390,0.0000,6.0686,0.0000,5.9668,0.0000,6.0144,0.0000,6.0555,0.0000,6.1219,0.0000,6.1385,0.0000,6.1633,0.0000,6.2322
